full_text,cleaning,case_folding,tokenizing,normalisasi,stopwords_removal,stemming
@vrfavoritesin dear prabowo, di prabowo sayang, di prabowo sayang,"['di', 'prabowo', 'sayang']",di prabowo sayang,prabowo sayang,prabowo sayang
@NurRohi03920969 @prabowo @NurRohi03920969 @prabowo A 0-2 prediction for Indonesia vs Japan seems plausible. Japan s historical dominance with a 4-0 win in November 2024 and expert predictions like Forebet s 2-0 align with this. Indonesia s recent defensive improvements like clean sheets against China,    prediksi  untuk Indonesia vs Jepang tampaknya masuk akalDominasi sejarah Jepang dengan kemenangan  pada November  dan prediksi ahli seperti Forebet S  selaras dengan iniPerbaikan defensif baru baru ini di Indonesia seperti lembaran bersih terhadap Cina,    prediksi  untuk indonesia vs jepang tampaknya masuk akaldominasi sejarah jepang dengan kemenangan  pada november  dan prediksi ahli seperti forebet s  selaras dengan iniperbaikan defensif baru baru ini di indonesia seperti lembaran bersih terhadap cina,"['prediksi', 'untuk', 'indonesia', 'vs', 'jepang', 'tampaknya', 'masuk', 'akaldominasi', 'sejarah', 'jepang', 'dengan', 'kemenangan', 'pada', 'november', 'dan', 'prediksi', 'ahli', 'seperti', 'forebet', 's', 'selaras', 'dengan', 'iniperbaikan', 'defensif', 'baru', 'baru', 'ini', 'di', 'indonesia', 'seperti', 'lembaran', 'bersih', 'terhadap', 'cina']",prediksi untuk indonesia vs jepang tampaknya masuk akaldominasi sejarah jepang dengan kemenangan pada november dan prediksi ahli seperti forebet si selaras dengan iniperbaikan defensif baru baru ini di indonesia seperti lembaran bersih terhadap cina,prediksi indonesia vs jepang tampaknya masuk akaldominasi sejarah jepang kemenangan november prediksi ahli forebet si selaras iniperbaikan defensif baru baru indonesia lembaran bersih cina,prediksi indonesia vs jepang tampak masuk akaldominasi sejarah jepang menang november prediksi ahli forebet si selaras iniperbaikan defensif baru baru indonesia lembar bersih cina
@NurRohi03920969 @prabowo @NurRohi03920969 @prabowo Your prediction of Indonesia conceding 8 goals against Japan seems extreme. Japan is strong with a 4-0 win over Indonesia in November 2024 and a top FIFA ranking (15th vs. Indonesia s 130th). Their attack led by players like Ayase Ueda could exploit,    prediksi Anda tentang Indonesia kebobolan  gol melawan Jepang tampaknya ekstremJepang kuat dengan kemenangan  atas Indonesia pada November  dan peringkat FIFA teratas ke vs Indonesia keSerangan mereka dipimpin oleh pemain seperti Ayase Ueda yang bisa dieksploitasi,    prediksi anda tentang indonesia kebobolan  gol melawan jepang tampaknya ekstremjepang kuat dengan kemenangan  atas indonesia pada november  dan peringkat fifa teratas ke vs indonesia keserangan mereka dipimpin oleh pemain seperti ayase ueda yang bisa dieksploitasi,"['prediksi', 'anda', 'tentang', 'indonesia', 'kebobolan', 'gol', 'melawan', 'jepang', 'tampaknya', 'ekstremjepang', 'kuat', 'dengan', 'kemenangan', 'atas', 'indonesia', 'pada', 'november', 'dan', 'peringkat', 'fifa', 'teratas', 'ke', 'vs', 'indonesia', 'keserangan', 'mereka', 'dipimpin', 'oleh', 'pemain', 'seperti', 'ayase', 'ueda', 'yang', 'bisa', 'dieksploitasi']",prediksi anda tentang indonesia kebobolan gol melawan jepang tampaknya ekstremjepang kuat dengan kemenangan atas indonesia pada november dan peringkat fifa teratas ke vs indonesia keserangan mereka dipimpin oleh pemain seperti ayase ueda yang bisa dieksploitasi,prediksi indonesia kebobolan gol melawan jepang tampaknya ekstremjepang kuat kemenangan atas indonesia november peringkat fifa teratas vs indonesia keserangan dipimpin pemain ayase ueda dieksploitasi,prediksi indonesia bobol gol lawan jepang tampak ekstremjepang kuat menang atas indonesia november peringkat fifa atas vs indonesia serang pimpin main ayase ueda eksploitasi
@SoarFunToken AMAZING @newakun @prabowo @0xTokyohere, menakjubkan   , menakjubkan   ,['menakjubkan'],menakjubkan,menakjubkan,takjub
@leveling_Fi @susipudjiastuti @prabowo @Gerindra we are so fucked,    kami sangat kacau,    kami sangat kacau,"['kami', 'sangat', 'kacau']",kami sangat kacau,sangat kacau,sangat kacau
@prabowo Oke gass https://t.co/BQmEQFlcOI, oke gas , oke gas ,"['oke', 'gas']",oke gas,oke gas,oke gas
@jumbellingham @idextratime @idextratime Timnas Indonesia likely received Rolex watches from President Prabowo Subianto after their 1-0 win over China during a lunch on June 6 2025 coinciding with Eid al-Adha. Estimated cost per watch is $5 000-$50 000 totaling $120 000-$450 000 for 20-30 players.,   Timnas Indonesia kemungkinan menerima jam tangan Rolex dari Presiden Prabowo Subianto setelah kemenangan  atas China saat makan siang pada  Juni  bertepatan dengan Idul FitriPerkiraan biaya per jam adalah       Total       untuk  pemain,   timnas indonesia kemungkinan menerima jam tangan rolex dari presiden prabowo subianto setelah kemenangan  atas china saat makan siang pada  juni  bertepatan dengan idul fitriperkiraan biaya per jam adalah       total       untuk  pemain,"['timnas', 'indonesia', 'kemungkinan', 'menerima', 'jam', 'tangan', 'rolex', 'dari', 'presiden', 'prabowo', 'subianto', 'setelah', 'kemenangan', 'atas', 'china', 'saat', 'makan', 'siang', 'pada', 'juni', 'bertepatan', 'dengan', 'idul', 'fitriperkiraan', 'biaya', 'per', 'jam', 'adalah', 'total', 'untuk', 'pemain']",timnas indonesia kemungkinan menerima jam tangan rolex dari presiden prabowo subianto setelah kemenangan atas china saat makan siang pada juni bertepatan dengan idul fitriperkiraan biaya per jam adalah total untuk pemain,timnas indonesia kemungkinan menerima jam tangan rolex presiden prabowo subianto kemenangan atas china makan siang juni bertepatan idul fitriperkiraan biaya per jam total pemain,timnas indonesia mungkin terima jam tangan rolex presiden prabowo subianto menang atas china makan siang juni tepat idul fitriperkiraan biaya per jam total main
@PaceAkut015 @idextratime @idextratime President Prabowo Subianto likely gave Rolex watches to Indonesia's national team players after their June 6 2025 victory over China as reported by https://t.co/qloLQt0VQt and posts on X. The funding source is unclear with no official statement confirming whether,   Presiden Prabowo Subianto kemungkinan memberikan jam tangan Rolex kepada para pemain tim nasional Indonesia setelah kemenangan  Juni  atas China seperti yang dilaporkan oleh  dan postingan di X Sumber dana tidak jelas dengan tidak ada laporan yang tidak jelas apakah ada laporan resmi apakah sumber pendanaannya tidak jelas apakah tidak ada laporan yang tidak jelas apakah ada laporan yang tidak jelas,   presiden prabowo subianto kemungkinan memberikan jam tangan rolex kepada para pemain tim nasional indonesia setelah kemenangan  juni  atas china seperti yang dilaporkan oleh  dan postingan di x sumber dana tidak jelas dengan tidak ada laporan yang tidak jelas apakah ada laporan resmi apakah sumber pendanaannya tidak jelas apakah tidak ada laporan yang tidak jelas apakah ada laporan yang tidak jelas,"['presiden', 'prabowo', 'subianto', 'kemungkinan', 'memberikan', 'jam', 'tangan', 'rolex', 'kepada', 'para', 'pemain', 'tim', 'nasional', 'indonesia', 'setelah', 'kemenangan', 'juni', 'atas', 'china', 'seperti', 'yang', 'dilaporkan', 'oleh', 'dan', 'postingan', 'di', 'x', 'sumber', 'dana', 'tidak', 'jelas', 'dengan', 'tidak', 'ada', 'laporan', 'yang', 'tidak', 'jelas', 'apakah', 'ada', 'laporan', 'resmi', 'apakah', 'sumber', 'pendanaannya', 'tidak', 'jelas', 'apakah', 'tidak', 'ada', 'laporan', 'yang', 'tidak', 'jelas', 'apakah', 'ada', 'laporan', 'yang', 'tidak', 'jelas']",presiden prabowo subianto kemungkinan memberikan jam tangan rolex kepada para pemain tim nasional indonesia setelah kemenangan juni atas china seperti yang dilaporkan oleh dan postingan di kali sumber dana tidak jelas dengan tidak ada laporan yang tidak jelas apakah ada laporan resmi apakah sumber pendanaannya tidak jelas apakah tidak ada laporan yang tidak jelas apakah ada laporan yang tidak jelas,presiden prabowo subianto kemungkinan memberikan jam tangan rolex pemain tim nasional indonesia kemenangan juni atas china dilaporkan postingan kali sumber dana jelas laporan jelas laporan resmi sumber pendanaannya jelas laporan jelas laporan jelas,presiden prabowo subianto mungkin beri jam tangan rolex main tim nasional indonesia menang juni atas china lapor postingan kali sumber dana jelas lapor jelas lapor resmi sumber dana jelas lapor jelas lapor jelas
@yuliahariyanti @KompasTV @gibran_tweet @prabowo @jokowi @ListyoSigitP @Yusrilihza_Mhd @kaesangp Cair... Cair... Cair...,        cair  cair  cair ,        cair  cair  cair ,"['cair', 'cair', 'cair']",cair cair cair,cair cair cair,cair cair cair
@prabowo dan masyarakat. please prioritize what really matters right now!!, dan masyarakatHarap prioritaskan apa yang sebenarnya penting saat ini , dan masyarakatharap prioritaskan apa yang sebenarnya penting saat ini ,"['dan', 'masyarakatharap', 'prioritaskan', 'apa', 'yang', 'sebenarnya', 'penting', 'saat', 'ini']",dan masyarakatharap prioritaskan apa yang sebenarnya penting saat ini,masyarakatharap prioritaskan apa sebenarnya penting,masyarakatharap prioritas apa benar penting
@prabowo @puanmaharani_ri @jokowi you can try closed discussion with all foreign ambassador for indonesia + invite israeli envoy. remember palestine jerusalem solution will always need israeli on spot also + all religion envoys indonesia. wishing @nu_online @muhammadiyah @nahdlatululama can understand this ,   Anda dapat mencoba diskusi tertutup dengan semua duta besar asing untuk indonesia  mengundang utusan IsraelIngat solusi Palestina Yerusalem akan selalu membutuhkan Israel di tempat juga  semua utusan agama Indonesiasemoga    dapat memahami ini,   anda dapat mencoba diskusi tertutup dengan semua duta besar asing untuk indonesia  mengundang utusan israelingat solusi palestina yerusalem akan selalu membutuhkan israel di tempat juga  semua utusan agama indonesiasemoga    dapat memahami ini,"['anda', 'dapat', 'mencoba', 'diskusi', 'tertutup', 'dengan', 'semua', 'duta', 'besar', 'asing', 'untuk', 'indonesia', 'mengundang', 'utusan', 'israelingat', 'solusi', 'palestina', 'yerusalem', 'akan', 'selalu', 'membutuhkan', 'israel', 'di', 'tempat', 'juga', 'semua', 'utusan', 'agama', 'indonesiasemoga', 'dapat', 'memahami', 'ini']",anda dapat mencoba diskusi tertutup dengan semua duta besar asing untuk indonesia mengundang utusan israelingat solusi palestina yerusalem akan selalu membutuhkan israel di tempat juga semua utusan agama indonesiasemoga dapat memahami ini,mencoba diskusi tertutup semua duta besar asing indonesia mengundang utusan israelingat solusi palestina yerusalem selalu membutuhkan israel tempat semua utusan agama indonesiasemoga memahami,coba diskusi tutup semua duta besar asing indonesia undang utus israelingat solusi palestina yerusalem selalu butuh israel tempat semua utus agama indonesiasemoga paham
@prabowo @puanmaharani_ri west EU almost collapse for long term funding katari hamxs. your people &amp; brunei r fine but no guarantee for malayzian. thai nepal r in pain after their citizen killed by hamxs early month may during oct 7 israel nova music. un unrwa can't be trusted again. @jokowi is next un ,  EU Barat hampir runtuh untuk pendanaan jangka panjang Katari HamxsOrang orang Anda  ampBrunei r fine tapi tidak ada jaminan untuk orang MalayzianThai Nepal R kesakitan setelah warga negara mereka dibunuh oleh Hamxs awal bulan Mei selama  Oktober Israel Nova MusicUN UNRWA tidak dapat dipercaya lagi berikutnya,  eu barat hampir runtuh untuk pendanaan jangka panjang katari hamxsorang orang anda  ampbrunei r fine tapi tidak ada jaminan untuk orang malayzianthai nepal r kesakitan setelah warga negara mereka dibunuh oleh hamxs awal bulan mei selama  oktober israel nova musicun unrwa tidak dapat dipercaya lagi berikutnya,"['eu', 'barat', 'hampir', 'runtuh', 'untuk', 'pendanaan', 'jangka', 'panjang', 'katari', 'hamxsorang', 'orang', 'anda', 'ampbrunei', 'r', 'fine', 'tapi', 'tidak', 'ada', 'jaminan', 'untuk', 'orang', 'malayzianthai', 'nepal', 'r', 'kesakitan', 'setelah', 'warga', 'negara', 'mereka', 'dibunuh', 'oleh', 'hamxs', 'awal', 'bulan', 'mei', 'selama', 'oktober', 'israel', 'nova', 'musicun', 'unrwa', 'tidak', 'dapat', 'dipercaya', 'lagi', 'berikutnya']",eu barat hampir runtuh untuk pendanaan jangka panjang katari hamxsorang orang anda ampbrunei r fine tapi tidak ada jaminan untuk orang malayzianthai nepal r kesakitan setelah warga negara mereka dibunuh oleh hamxs awal bulan mei selama oktober israel nova musicun unrwa tidak dapat dipercaya lagi berikutnya,eu barat hampir runtuh pendanaan jangka panjang katari hamxsorang orang ampbrunei r fine jaminan orang malayzianthai nepal r kesakitan warga negara dibunuh hamxs awal bulan mei selama oktober israel nova musicun unrwa dipercaya berikutnya,eu barat hampir runtuh dana jangka panjang katar hamxsorang orang ampbrunei r fine jamin orang malayzianthai nepal r sakit warga negara bunuh hamxs awal bulan mei lama oktober israel nova musicun unrwa percaya ikut
Truly insane https://t.co/I8YVI6Tkt0,Benar benar gila ,benar benar gila ,"['benar', 'benar', 'gila']",benar benar gila,benar benar gila,benar benar gila
@prabowo @bang_dasco Ente diancem? Waduh.,  ente DiancemWaduh,  ente diancemwaduh,"['ente', 'diancemwaduh']",ente diancemwaduh,ente diancemwaduh,ente diancemwaduh
@MAbdrhmn12 @prabowo Betul but he s only gift a little gift to appreciate their achievement,  betul tapi dia hanya hadiah hadiah untuk menghargai pencapaian mereka,  betul tapi dia hanya hadiah hadiah untuk menghargai pencapaian mereka,"['betul', 'tapi', 'dia', 'hanya', 'hadiah', 'hadiah', 'untuk', 'menghargai', 'pencapaian', 'mereka']",betul tapi dia hanya hadiah hadiah untuk menghargai pencapaian mereka,betul hadiah hadiah menghargai pencapaian,betul hadiah hadiah harga capai
@prabowo @puanmaharani_ri jerusalem needs Indonesia free iranian from khamenei world free nuclear open diplomatic israeli no antisemitic let people learn what is 3 Abram religions with the right path - jews christianity islami as one tree of abram. shia islamic brotherhood soon forbidden in west,  Jerusalem membutuhkan Indonesia bebas Iran dari Khamenei World Free Nuclear Open Diplomatik Israel No Antisemitic Biarkan Orang Mempelajari Apa  Agama Abram dengan Jalan yang Benar  Orang Yahudi Kristen Islami sebagai satu pohon AbramPersaudaraan Islam Syiah segera dilarang di Barat,  jerusalem membutuhkan indonesia bebas iran dari khamenei world free nuclear open diplomatik israel no antisemitic biarkan orang mempelajari apa  agama abram dengan jalan yang benar  orang yahudi kristen islami sebagai satu pohon abrampersaudaraan islam syiah segera dilarang di barat,"['jerusalem', 'membutuhkan', 'indonesia', 'bebas', 'iran', 'dari', 'khamenei', 'world', 'free', 'nuclear', 'open', 'diplomatik', 'israel', 'no', 'antisemitic', 'biarkan', 'orang', 'mempelajari', 'apa', 'agama', 'abram', 'dengan', 'jalan', 'yang', 'benar', 'orang', 'yahudi', 'kristen', 'islami', 'sebagai', 'satu', 'pohon', 'abrampersaudaraan', 'islam', 'syiah', 'segera', 'dilarang', 'di', 'barat']",jerusalem membutuhkan indonesia bebas iran dari khamenei world free nuclear open diplomatik israel no antisemitic biarkan orang mempelajari apa agama abram dengan jalan yang benar orang yahudi kristen islami sebagai satu pohon abrampersaudaraan islam syiah segera dilarang di barat,jerusalem membutuhkan indonesia bebas iran khamenei world free nuclear open diplomatik israel no antisemitic biarkan orang mempelajari apa agama abram jalan benar orang yahudi kristen islami satu pohon abrampersaudaraan islam syiah segera dilarang barat,jerusalem butuh indonesia bebas iran khamenei world free nuclear open diplomatik israel no antisemitic biar orang ajar apa agama abram jalan benar orang yahudi kristen islami satu pohon abrampersaudaraan islam syiah segera larang barat
@prabowo @puanmaharani_ri show em that jesus sculpture share your story terrorism in old asean bring them to poso papua meet native papua lombok bali. end in your new nusantara with all last presidents. Tell them your indonesia united and bright future dream.,  menunjukkan bahwa patung Yesus membagikan kisah terorisme Anda di ASEAN tua membawa mereka ke poso papua bertemu papua lombok bali asli papuaAkhiri dengan nusantara baru Anda dengan semua presiden terakhirBeri tahu mereka mimpi Indonesia United dan Future Anda yang cerah,  menunjukkan bahwa patung yesus membagikan kisah terorisme anda di asean tua membawa mereka ke poso papua bertemu papua lombok bali asli papuaakhiri dengan nusantara baru anda dengan semua presiden terakhirberi tahu mereka mimpi indonesia united dan future anda yang cerah,"['menunjukkan', 'bahwa', 'patung', 'yesus', 'membagikan', 'kisah', 'terorisme', 'anda', 'di', 'asean', 'tua', 'membawa', 'mereka', 'ke', 'poso', 'papua', 'bertemu', 'papua', 'lombok', 'bali', 'asli', 'papuaakhiri', 'dengan', 'nusantara', 'baru', 'anda', 'dengan', 'semua', 'presiden', 'terakhirberi', 'tahu', 'mereka', 'mimpi', 'indonesia', 'united', 'dan', 'future', 'anda', 'yang', 'cerah']",menunjukkan bahwa patung yesus membagikan kisah terorisme anda di asean tua membawa mereka ke poso papua bertemu papua lombok bali asli papuaakhiri dengan nusantara baru anda dengan semua presiden terakhirberi tahu mereka mimpi indonesia united dan future anda yang cerah,menunjukkan patung yesus membagikan kisah terorisme asean tua membawa poso papua bertemu papua lombok bali asli papuaakhiri nusantara baru semua presiden terakhirberi tahu mimpi indonesia united future cerah,tunjuk patung yesus bagi kisah terorisme asean tua bawa poso papua temu papua lombok bal asli papuaakhiri nusantara baru semua presiden terakhirberi tahu mimpi indonesia united future cerah
